"Date","Price","Open","High","Low","Vol.","Change %"
"01/21/2026","1,006.25","1,006.25","1,006.25","1,006.25","","0.52%"
"01/20/2026","1,001.00","1,001.00","1,001.00","1,001.00","","0.33%"
"01/16/2026","997.75","997.75","997.75","997.75","","0.94%"
"01/15/2026","988.50","988.50","988.50","988.50","","-0.88%"
"01/14/2026","997.25","997.25","997.25","997.25","","-0.32%"
"01/13/2026","1,000.50","1,000.50","1,000.50","1,000.50","0.16K","-0.20%"
"01/12/2026","1,002.50","1,002.50","1,002.50","1,002.50","","0.91%"
"01/09/2026","993.50","993.50","993.50","993.50","0.34K","-0.23%"
"01/08/2026","995.75","995.75","995.75","995.75","","0.08%"
"01/07/2026","995.00","995.00","995.00","995.00","","1.04%"
"01/06/2026","984.75","984.75","984.75","984.75","","-0.35%"
"01/05/2026","988.25","988.25","988.25","988.25","","0.36%"
"01/02/2026","984.75","984.75","984.75","984.75","","-0.56%"
"12/31/2025","990.25","990.25","990.25","990.25","","-0.03%"
"12/30/2025","990.50","990.50","990.50","990.50","","0.05%"
"12/29/2025","990.00","990.00","990.00","990.00","","-0.20%"
"12/26/2025","992.00","992.00","992.00","992.00","","0.33%"
"12/24/2025","988.75","988.75","988.75","988.75","","0.08%"
"12/23/2025","988.00","988.00","988.00","988.00","0.02K","0.41%"
"12/22/2025","984.00","984.00","984.00","984.00","","0.69%"
"12/19/2025","977.25","977.25","977.25","977.25","","-0.66%"
"12/18/2025","983.75","983.75","983.75","983.75","","0.13%"
"12/17/2025","982.50","982.50","982.50","982.50","","0.03%"
"12/16/2025","982.25","982.25","982.25","982.25","","-0.53%"
"12/15/2025","987.50","987.50","987.50","987.50","","-0.10%"
"12/12/2025","988.50","988.50","988.50","988.50","","-0.58%"
"12/11/2025","994.25","994.25","994.25","994.25","","0.13%"
"12/10/2025","993.00","993.00","993.00","993.00","","-0.68%"
"12/09/2025","999.75","999.75","999.75","999.75","","0.00%"
"12/08/2025","999.75","999.75","999.75","999.75","","-0.94%"
"12/05/2025","1,009.25","1,009.25","1,009.25","1,009.25","","1.00%"
"12/04/2025","999.25","999.25","999.25","999.25","","-0.74%"
"12/03/2025","1,006.75","1,006.75","1,006.75","1,006.75","0.24K","-0.07%"
"12/02/2025","1,007.50","1,007.50","1,007.50","1,007.50","0.34K","1.56%"
"12/01/2025","992.00","992.00","992.00","992.00","0.42K","0.15%"
"11/28/2025","990.50","990.50","990.50","990.50","","0.18%"
"11/26/2025","988.75","988.75","988.75","988.75","","0.13%"
"11/25/2025","987.50","987.50","987.50","987.50","","-0.25%"
"11/24/2025","990.00","990.00","990.00","990.00","","-0.08%"
"11/21/2025","990.75","990.75","990.75","990.75","","-0.50%"
"11/20/2025","995.75","995.75","995.75","995.75","","-0.70%"
"11/19/2025","1,002.75","1,002.75","1,002.75","1,002.75","","0.35%"
"11/18/2025","999.25","999.25","999.25","999.25","","0.35%"
"11/17/2025","995.75","995.75","995.75","995.75","","-0.08%"
"11/14/2025","996.50","996.50","996.50","996.50","","-0.13%"
"11/13/2025","997.75","997.75","997.75","997.75","","-0.05%"
"11/12/2025","998.25","998.25","998.25","998.25","","0.30%"
"11/11/2025","995.25","995.25","995.25","995.25","0.12K","0.58%"
"11/10/2025","989.50","989.50","989.50","989.50","0.40K","0.23%"
"11/07/2025","987.25","987.25","987.25","987.25","","-0.63%"
"11/06/2025","993.50","993.50","993.50","993.50","","1.04%"
"11/05/2025","983.25","983.25","983.25","983.25","","-0.53%"
"11/04/2025","988.50","988.50","988.50","988.50","","0.59%"
"11/03/2025","982.75","982.75","982.75","982.75","","-6.60%"
"10/31/2025","1,052.25","1,052.25","1,052.25","1,052.25","","-0.05%"
"10/30/2025","1,052.75","1,052.75","1,052.75","1,052.75","","0.00%"
"10/29/2025","1,052.75","1,052.75","1,052.75","1,052.75","","-0.17%"
"10/28/2025","1,054.50","1,054.50","1,054.50","1,054.50","","-0.17%"
"10/27/2025","1,056.25","1,056.25","1,056.25","1,056.25","","-0.21%"
"10/24/2025","1,058.50","1,058.50","1,058.50","1,058.50","","-0.26%"
"10/23/2025","1,061.25","1,061.25","1,061.25","1,061.25","","0.09%"
"10/22/2025","1,060.25","1,060.25","1,060.25","1,060.25","","-0.42%"
"10/21/2025","1,064.75","1,064.75","1,064.75","1,064.75","","-0.07%"
"10/20/2025","1,065.50","1,065.50","1,065.50","1,065.50","","0.00%"
"10/17/2025","1,065.50","1,065.50","1,065.50","1,065.50","","-0.07%"
"10/16/2025","1,066.25","1,066.25","1,066.25","1,066.25","","0.07%"
"10/15/2025","1,065.50","1,065.50","1,065.50","1,065.50","","0.24%"
"10/14/2025","1,063.00","1,063.00","1,063.00","1,063.00","","-0.42%"
"10/13/2025","1,067.50","1,067.50","1,067.50","1,067.50","","-0.63%"
"10/10/2025","1,074.25","1,074.25","1,074.25","1,074.25","","-0.83%"
"10/09/2025","1,083.25","1,083.25","1,083.25","1,083.25","","0.91%"
"10/08/2025","1,073.50","1,073.50","1,073.50","1,073.50","","1.18%"
"10/07/2025","1,061.00","1,061.00","1,061.00","1,061.00","","0.59%"
"10/06/2025","1,054.75","1,054.75","1,054.75","1,054.75","","-0.07%"
"10/03/2025","1,055.50","1,055.50","1,055.50","1,055.50","","-0.26%"
"10/02/2025","1,058.25","1,058.25","1,058.25","1,058.25","","1.32%"
"10/01/2025","1,044.50","1,044.50","1,044.50","1,044.50","","-0.64%"
"09/30/2025","1,051.25","1,051.25","1,051.25","1,051.25","","-0.05%"
"09/29/2025","1,051.75","1,051.75","1,051.75","1,051.75","","0.00%"
"09/26/2025","1,051.75","1,051.75","1,051.75","1,051.75","","-0.19%"
"09/25/2025","1,053.75","1,053.75","1,053.75","1,053.75","","0.21%"
"09/24/2025","1,051.50","1,051.50","1,051.50","1,051.50","","0.21%"
"09/23/2025","1,049.25","1,049.25","1,049.25","1,049.25","","-0.64%"
"09/22/2025","1,056.00","1,056.00","1,056.00","1,056.00","","0.12%"
"09/19/2025","1,054.75","1,054.75","1,054.75","1,054.75","","-0.21%"
"09/18/2025","1,057.00","1,057.00","1,057.00","1,057.00","","-0.52%"
"09/17/2025","1,062.50","1,062.50","1,062.50","1,062.50","","0.33%"
"09/16/2025","1,059.00","1,059.00","1,059.00","1,059.00","","0.00%"
"09/15/2025","1,059.00","1,059.00","1,059.00","1,059.00","","0.00%"
"09/12/2025","1,059.00","1,059.00","1,059.00","1,059.00","","0.00%"
"09/11/2025","1,059.00","1,059.00","1,059.00","1,059.00","0.08K","0.43%"
"09/10/2025","1,054.50","1,054.50","1,054.50","1,054.50","","-1.15%"
"09/09/2025","1,066.75","1,066.75","1,066.75","1,066.75","","0.09%"
"09/08/2025","1,065.75","1,065.75","1,065.75","1,065.75","","0.92%"
"09/05/2025","1,056.00","1,056.00","1,056.00","1,056.00","","0.00%"
"09/04/2025","1,056.00","1,056.00","1,056.00","1,056.00","0.20K","0.14%"
"09/03/2025","1,054.50","1,054.50","1,054.50","1,054.50","0.20K","-0.64%"
"09/02/2025","1,061.25","1,061.25","1,061.25","1,061.25","0.52K","1.92%"
"08/29/2025","1,041.25","1,041.25","1,041.25","1,041.25","","-0.07%"
"08/28/2025","1,042.00","1,042.00","1,042.00","1,042.00","","-0.10%"
"08/27/2025","1,043.00","1,043.00","1,043.00","1,043.00","","0.02%"
"08/26/2025","1,042.75","1,042.75","1,042.75","1,042.75","","-0.14%"
"08/25/2025","1,044.25","1,044.25","1,044.25","1,044.25","","-0.05%"
"08/22/2025","1,044.75","1,044.75","1,044.75","1,044.75","","0.41%"
"08/21/2025","1,040.50","1,040.50","1,040.50","1,040.50","","-0.24%"
"08/20/2025","1,043.00","1,043.00","1,043.00","1,043.00","","-0.22%"
"08/19/2025","1,045.25","1,045.25","1,045.25","1,045.25","","-0.40%"
"08/18/2025","1,049.50","1,049.50","1,049.50","1,049.50","","0.48%"
"08/15/2025","1,044.50","1,044.50","1,044.50","1,044.50","","0.58%"
"08/14/2025","1,038.50","1,038.50","1,038.50","1,038.50","","-0.07%"
"08/13/2025","1,039.25","1,039.25","1,039.25","1,039.25","","0.73%"
"08/12/2025","1,031.75","1,031.75","1,031.75","1,031.75","","0.44%"
"08/11/2025","1,027.25","1,027.25","1,027.25","1,027.25","","2.11%"
"08/08/2025","1,006.00","1,006.00","1,006.00","1,006.00","","0.15%"
"08/07/2025","1,004.50","1,004.50","1,004.50","1,004.50","","-0.45%"
"08/06/2025","1,009.00","1,009.00","1,009.00","1,009.00","","-0.37%"
"08/05/2025","1,012.75","1,012.75","1,012.75","1,012.75","","2.40%"
"08/04/2025","989.00","989.00","989.00","989.00","","-0.53%"
"08/01/2025","994.25","994.25","994.25","994.25","0.96K","0.45%"
"07/31/2025","989.75","989.75","989.75","989.75","","-0.08%"
"07/30/2025","990.50","990.50","990.50","990.50","","0.05%"
"07/29/2025","990.00","990.00","990.00","990.00","","0.00%"
"07/28/2025","990.00","990.00","990.00","990.00","","-0.13%"
"07/25/2025","991.25","991.25","991.25","991.25","","-0.30%"
"07/24/2025","994.25","994.25","994.25","994.25","","0.13%"
"07/23/2025","993.00","993.00","993.00","993.00","","0.43%"
"07/22/2025","988.75","988.75","988.75","988.75","","0.38%"
"07/21/2025","985.00","985.00","985.00","985.00","","-0.78%"
"07/18/2025","992.75","992.75","992.75","992.75","","1.12%"
"07/17/2025","981.75","981.75","981.75","981.75","","-0.10%"
"07/16/2025","982.75","982.75","982.75","982.75","","0.79%"
"07/15/2025","975.00","975.00","975.00","975.00","","-1.04%"
"07/14/2025","985.25","985.25","985.25","985.25","","0.92%"
"07/11/2025","976.25","976.25","976.25","976.25","","0.39%"
"07/10/2025","972.50","972.50","972.50","972.50","","-0.15%"
"07/09/2025","974.00","974.00","974.00","974.00","","-0.05%"
"07/08/2025","974.50","974.50","974.50","974.50","","1.33%"
"07/07/2025","961.75","961.75","961.75","961.75","","-0.70%"
"07/03/2025","968.50","968.50","968.50","968.50","","0.52%"
"07/02/2025","963.50","963.50","963.50","963.50","","1.61%"
"07/01/2025","948.25","948.25","948.25","948.25","0.32K","1.04%"
"06/30/2025","938.50","938.50","938.50","938.50","","-0.03%"
"06/27/2025","938.75","938.75","938.75","938.75","","0.00%"
"06/26/2025","938.75","938.75","938.75","938.75","","0.13%"
"06/25/2025","937.50","937.50","937.50","937.50","","0.00%"
"06/24/2025","937.50","937.50","937.50","937.50","","-0.61%"
"06/23/2025","943.25","943.25","943.25","943.25","","-0.13%"
"06/20/2025","944.50","944.50","944.50","944.50","","0.11%"
"06/18/2025","943.50","943.50","943.50","943.50","","0.29%"
"06/17/2025","940.75","940.75","940.75","940.75","","-0.29%"
"06/16/2025","943.50","943.50","943.50","943.50","","2.25%"
"06/13/2025","922.75","922.75","922.75","922.75","","1.12%"
"06/12/2025","912.50","912.50","912.50","912.50","","0.14%"
"06/11/2025","911.25","911.25","911.25","911.25","","-0.52%"
"06/10/2025","916.00","916.00","916.00","916.00","","-0.92%"
"06/09/2025","924.50","924.50","924.50","924.50","","0.00%"
"06/06/2025","924.50","924.50","924.50","924.50","","0.49%"
"06/05/2025","920.00","920.00","920.00","920.00","","-0.89%"
